#Gene_1	Gene_2	weight
adrbk1	or6c65	1.00
adrbk1	or6c68	1.00
adrbk1	or6c70	1.00
adrbk1	or6c74	1.00
adrbk1	or6c75	1.00
adrbk1	or6c76	1.00
adrbk1	or6f1	1.00
adrbk1	or6k2	1.00
adrbk1	or6k3	1.00
adrbk1	or6k6	1.00
adrbk1	or6m1	1.00
adrbk1	or6n1	1.00
adrbk1	or6n2	1.00
adrbk1	or6p1	1.00
adrbk1	or6q1	1.00
adrbk1	or6s1	1.00
adrbk1	or6t1	1.00
adrbk1	or6v1	1.00
adrbk1	or6x1	1.00
adrbk1	or6y1	1.00
adrbk1	or7a10	1.00
adrbk1	or7a17	1.00
adrbk1	or7a5	1.00
adrbk1	or7c1	1.00
adrbk1	or7c2	1.00
adrbk1	or7d2	1.00
adrbk1	or7d4	1.00
adrbk1	or7e24	1.00
adrbk1	or7g1	1.00
adrbk1	or7g2	1.00
adrbk1	or7g3	1.00
adrbk1	or8a1	1.00
adrbk1	or8b12	1.00
adrbk1	or8b2	1.00
adrbk1	or8b3	1.00
adrbk1	or8b4	1.00
adrbk1	or8b8	1.00
adrbk1	or8d1	1.00
adrbk1	or8d2	1.00
adrbk1	or8d4	1.00
adrbk1	or8g1	1.00
adrbk1	or8g2	1.00
adrbk1	or8g5	1.00
adrbk1	or8h1	1.00
adrbk1	or8h2	1.00
adrbk1	or8h3	1.00
adrbk1	or8i2	1.00
adrbk1	or8j1	1.00
adrbk1	or8j3	1.00
adrbk1	or8k1	1.00
adrbk1	or8k3	1.00
adrbk1	or8k5	1.00
adrbk1	or8s1	1.00
adrbk1	or8u1	1.00
adrbk1	or8u9	1.00
adrbk1	or9a2	1.00
adrbk1	or9a4	1.00
adrbk1	or9g1	1.00
adrbk1	or9g4	1.00
adrbk1	or9i1	1.00
adrbk1	or9k2	1.00
adrbk1	or9q1	1.00
adrbk1	or9q2	1.00
adrbk1	p2ry2	1.00
adrbk1	pdcl	0.59
adrbk1	pdgfrb	0.96
adrbk1	pik3cg	0.53
adrbk1	prkca	1.00
adrbk1	prkcb	0.59
adrbk1	prkcd	1.00
adrbk1	prkcg	1.00
adrbk1	ptger1	1.00
adrbk1	rasgrf1	0.96
adrbk1	rcvrn	0.96
adrbk1	smo	1.00
adrbk1	snca	1.00
adrbk1	src	0.59
adrbk1	sstr1	1.00
adrbk1	sstr2	1.00
adrbk1	sstr3	1.00
adrbk1	sstr4	1.00
adrbk1	sstr5	1.00
adrbk1	tbxa2r	1.00
adrbk1	tmigd3	1.00
adrbk1	ubc	0.59
adrbk1	xcr1	1.00
adrbk2	arrb1	1.00
adrbk2	arrb2	1.00
adrbk2	ccr1	1.00
adrbk2	ccr10	1.00
adrbk2	ccr2	1.00
adrbk2	ccr3	1.00
adrbk2	ccr4	1.00
adrbk2	ccr5	1.00
adrbk2	ccr6	1.00
adrbk2	ccr7	1.00
adrbk2	ccr8	1.00
adrbk2	ccr9	1.00
adrbk2	chrm1	1.00
adrbk2	chrm2	1.00
adrbk2	chrm3	1.00
adrbk2	chrm4	1.00
adrbk2	chrm5	1.00
adrbk2	cx3cr1	1.00
adrbk2	cxcr1	1.00
adrbk2	cxcr2	1.00
adrbk2	cxcr3	1.00
adrbk2	cxcr4	1.00
adrbk2	cxcr5	1.00
adrbk2	cxcr6	1.00
adrbk2	drd1	1.00
adrbk2	drd2	1.00
adrbk2	drd3	1.00
adrbk2	drd4	1.00
adrbk2	drd5	1.00
adrbk2	f2r	1.00
adrbk2	gnrhr	1.00
adrbk2	gpr50	1.00
adrbk2	grm1	1.00
adrbk2	grm2	1.00
adrbk2	grm3	1.00
adrbk2	grm4	1.00
adrbk2	grm5	1.00
adrbk2	grm6	1.00
adrbk2	grm7	1.00
adrbk2	grm8	1.00
adrbk2	hrh1	1.00
adrbk2	hrh2	1.00
adrbk2	hrh3	1.00
adrbk2	hrh4	1.00
adrbk2	htr1a	1.00
adrbk2	htr1b	1.00
adrbk2	htr1d	1.00
adrbk2	htr1e	1.00
adrbk2	htr1f	1.00
adrbk2	htr2a	1.00
adrbk2	htr2b	1.00
adrbk2	htr2c	1.00
adrbk2	htr4	1.00
adrbk2	htr5a	1.00
adrbk2	htr6	1.00
adrbk2	htr7	1.00
adrbk2	mtnr1a	1.00
adrbk2	mtnr1b	1.00
adrbk2	oprd1	1.00
adrbk2	oprk1	1.00
adrbk2	oprl1	1.00
adrbk2	oprm1	1.00
adrbk2	or10a2	1.00
adrbk2	or10a3	1.00
adrbk2	or10a4	1.00
adrbk2	or10a5	1.00
adrbk2	or10a6	1.00
adrbk2	or10a7	1.00
adrbk2	or10ad1	1.00
adrbk2	or10ag1	1.00
adrbk2	or10c1	1.00
adrbk2	or10g3	1.00
adrbk2	or10g4	1.00
adrbk2	or10g7	1.00
adrbk2	or10g8	1.00
adrbk2	or10g9	1.00
adrbk2	or10h1	1.00
adrbk2	or10h2	1.00
adrbk2	or10h3	1.00
adrbk2	or10h4	1.00
adrbk2	or10h5	1.00
adrbk2	or10j1	1.00
adrbk2	or10j3	1.00
adrbk2	or10j5	1.00
adrbk2	or10k1	1.00
adrbk2	or10k2	1.00
adrbk2	or10p1	1.00
adrbk2	or10q1	1.00
adrbk2	or10r2	1.00
adrbk2	or10s1	1.00
adrbk2	or10t2	1.00
adrbk2	or10v1	1.00
adrbk2	or10w1	1.00
adrbk2	or10x1	1.00
adrbk2	or10z1	1.00
adrbk2	or11a1	1.00
adrbk2	or11g2	1.00
adrbk2	or11h1	1.00
adrbk2	or11h12	1.00
adrbk2	or11h4	1.00
adrbk2	or11h6	1.00
adrbk2	or11l1	1.00
adrbk2	or12d2	1.00
adrbk2	or12d3	1.00
adrbk2	or13a1	1.00
adrbk2	or13c2	1.00
adrbk2	or13c3	1.00
adrbk2	or13c4	1.00
adrbk2	or13c5	1.00
adrbk2	or13c8	1.00
adrbk2	or13c9	1.00
adrbk2	or13d1	1.00
adrbk2	or13f1	1.00
adrbk2	or13g1	1.00
adrbk2	or13h1	1.00
adrbk2	or13j1	1.00
adrbk2	or14a16	1.00
adrbk2	or14c36	1.00
adrbk2	or14i1	1.00
adrbk2	or14j1	1.00
adrbk2	or1a1	1.00
adrbk2	or1a2	1.00
adrbk2	or1b1	1.00
adrbk2	or1c1	1.00
adrbk2	or1d2	1.00
adrbk2	or1d5	1.00
adrbk2	or1e1	1.00
adrbk2	or1e2	1.00
adrbk2	or1f1	1.00
adrbk2	or1g1	1.00
adrbk2	or1i1	1.00
adrbk2	or1j1	1.00
adrbk2	or1j2	1.00
adrbk2	or1j4	1.00
adrbk2	or1k1	1.00
adrbk2	or1l1	1.00
adrbk2	or1l3	1.00
adrbk2	or1l4	1.00
adrbk2	or1l6	1.00
adrbk2	or1l8	1.00
adrbk2	or1m1	1.00
adrbk2	or1n1	1.00
adrbk2	or1n2	1.00
adrbk2	or1q1	1.00
adrbk2	or1s1	1.00
adrbk2	or1s2	1.00
adrbk2	or2a1	1.00
adrbk2	or2a12	1.00
adrbk2	or2a14	1.00
adrbk2	or2a2	1.00
adrbk2	or2a25	1.00
adrbk2	or2a4	1.00
adrbk2	or2a5	1.00
adrbk2	or2a7	1.00
adrbk2	or2ae1	1.00
adrbk2	or2ag1	1.00
adrbk2	or2ag2	1.00
adrbk2	or2ak2	1.00
adrbk2	or2ap1	1.00
adrbk2	or2at4	1.00
adrbk2	or2b11	1.00
adrbk2	or2b2	1.00
adrbk2	or2b3	1.00
adrbk2	or2b6	1.00
adrbk2	or2c1	1.00
adrbk2	or2c3	1.00
adrbk2	or2d2	1.00
adrbk2	or2d3	1.00
adrbk2	or2f1	1.00
adrbk2	or2f2	1.00
adrbk2	or2g2	1.00
adrbk2	or2g3	1.00
adrbk2	or2g6	1.00
adrbk2	or2h1	1.00
adrbk2	or2h2	1.00
adrbk2	or2j2	1.00
adrbk2	or2j3	1.00
adrbk2	or2k2	1.00
adrbk2	or2l13	1.00
adrbk2	or2l2	1.00
adrbk2	or2l3	1.00
adrbk2	or2l5	1.00
adrbk2	or2l8	1.00
adrbk2	or2m2	1.00
adrbk2	or2m3	1.00
adrbk2	or2m4	1.00
adrbk2	or2m5	1.00
adrbk2	or2m7	1.00
adrbk2	or2s2	1.00
adrbk2	or2t1	1.00
adrbk2	or2t10	1.00
adrbk2	or2t11	1.00
adrbk2	or2t12	1.00
adrbk2	or2t2	1.00
adrbk2	or2t27	1.00
adrbk2	or2t29	1.00
adrbk2	or2t3	1.00
adrbk2	or2t33	1.00
adrbk2	or2t34	1.00
adrbk2	or2t4	1.00
adrbk2	or2t5	1.00
adrbk2	or2t6	1.00
adrbk2	or2t8	1.00
adrbk2	or2v1	1.00
adrbk2	or2v2	1.00
adrbk2	or2w1	1.00
adrbk2	or2w3	1.00
adrbk2	or2y1	1.00
adrbk2	or2z1	1.00
adrbk2	or3a1	1.00
adrbk2	or3a2	1.00
adrbk2	or3a3	1.00
adrbk2	or4a15	1.00
adrbk2	or4a16	1.00
adrbk2	or4a47	1.00
adrbk2	or4a5	1.00
adrbk2	or4b1	1.00
adrbk2	or4c11	1.00
adrbk2	or4c12	1.00
adrbk2	or4c13	1.00
adrbk2	or4c15	1.00
adrbk2	or4c16	1.00
adrbk2	or4c3	1.00
adrbk2	or4c46	1.00
adrbk2	or4c6	1.00
adrbk2	or4d1	1.00
adrbk2	or4d10	1.00
adrbk2	or4d11	1.00
adrbk2	or4d2	1.00
adrbk2	or4d5	1.00
adrbk2	or4d6	1.00
adrbk2	or4d9	1.00
adrbk2	or4f15	1.00
adrbk2	or4f17	1.00
adrbk2	or4f21	1.00
adrbk2	or4f3	1.00
adrbk2	or4f4	1.00
adrbk2	or4f5	1.00
adrbk2	or4f6	1.00
adrbk2	or4k1	1.00
adrbk2	or4k13	1.00
adrbk2	or4k14	1.00
adrbk2	or4k15	1.00
adrbk2	or4k17	1.00
adrbk2	or4k2	1.00
adrbk2	or4k5	1.00
adrbk2	or4l1	1.00
adrbk2	or4m1	1.00
adrbk2	or4m2	1.00
adrbk2	or4n2	1.00
adrbk2	or4n4	1.00
adrbk2	or4n5	1.00
adrbk2	or4p4	1.00
adrbk2	or4q3	1.00
adrbk2	or4s1	1.00
adrbk2	or4s2	1.00
adrbk2	or4x1	1.00
adrbk2	or4x2	1.00
adrbk2	or51a2	1.00
adrbk2	or51a4	1.00
adrbk2	or51a7	1.00
adrbk2	or51b2	1.00
adrbk2	or51b4	1.00
adrbk2	or51b5	1.00
adrbk2	or51b6	1.00
adrbk2	or51d1	1.00
adrbk2	or51e1	1.00
adrbk2	or51e2	1.00
adrbk2	or51f1	1.00
adrbk2	or51f2	1.00
adrbk2	or51g1	1.00
adrbk2	or51g2	1.00
adrbk2	or51i1	1.00
adrbk2	or51i2	1.00
adrbk2	or51l1	1.00
adrbk2	or51m1	1.00
adrbk2	or51q1	1.00
adrbk2	or51s1	1.00
adrbk2	or51t1	1.00
adrbk2	or51v1	1.00
adrbk2	or52a1	1.00
adrbk2	or52a5	1.00
adrbk2	or52b2	1.00
adrbk2	or52b4	1.00
adrbk2	or52b6	1.00
adrbk2	or52d1	1.00
adrbk2	or52e2	1.00
adrbk2	or52e4	1.00
adrbk2	or52e6	1.00
adrbk2	or52e8	1.00
adrbk2	or52h1	1.00
adrbk2	or52i1	1.00
adrbk2	or52i2	1.00
adrbk2	or52j3	1.00
adrbk2	or52k1	1.00
adrbk2	or52k2	1.00
adrbk2	or52l1	1.00
adrbk2	or52m1	1.00
adrbk2	or52n1	1.00
adrbk2	or52n2	1.00
adrbk2	or52n4	1.00
adrbk2	or52n5	1.00
adrbk2	or52r1	1.00
adrbk2	or52w1	1.00
adrbk2	or56a1	1.00
adrbk2	or56a3	1.00
adrbk2	or56a4	1.00
adrbk2	or56a5	1.00
adrbk2	or56b1	1.00
adrbk2	or56b4	1.00
adrbk2	or5a1	1.00
adrbk2	or5a2	1.00
adrbk2	or5ac2	1.00
adrbk2	or5ak2	1.00
adrbk2	or5an1	1.00
adrbk2	or5ap2	1.00
adrbk2	or5ar1	1.00
adrbk2	or5as1	1.00
adrbk2	or5au1	1.00
adrbk2	or5b12	1.00
adrbk2	or5b17	1.00
adrbk2	or5b2	1.00
adrbk2	or5b21	1.00
adrbk2	or5b3	1.00
adrbk2	or5c1	1.00
adrbk2	or5d13	1.00
adrbk2	or5d14	1.00
adrbk2	or5d16	1.00
adrbk2	or5d18	1.00
adrbk2	or5f1	1.00
adrbk2	or5h1	1.00
adrbk2	or5h14	1.00
adrbk2	or5h2	1.00
adrbk2	or5h6	1.00
adrbk2	or5i1	1.00
adrbk2	or5j2	1.00
adrbk2	or5k1	1.00
adrbk2	or5k2	1.00
adrbk2	or5k3	1.00
adrbk2	or5k4	1.00
adrbk2	or5l1	1.00
adrbk2	or5l2	1.00
adrbk2	or5m1	1.00
adrbk2	or5m10	1.00
adrbk2	or5m11	1.00
adrbk2	or5m3	1.00
adrbk2	or5m8	1.00
adrbk2	or5m9	1.00
adrbk2	or5p2	1.00
adrbk2	or5p3	1.00
adrbk2	or5r1	1.00
adrbk2	or5t1	1.00
adrbk2	or5t2	1.00
adrbk2	or5t3	1.00
adrbk2	or5v1	1.00
adrbk2	or5w2	1.00
adrbk2	or6a2	1.00
adrbk2	or6b1	1.00
adrbk2	or6b2	1.00
adrbk2	or6b3	1.00
adrbk2	or6c1	1.00
adrbk2	or6c2	1.00
adrbk2	or6c3	1.00
adrbk2	or6c4	1.00
adrbk2	or6c6	1.00
adrbk2	or6c65	1.00
adrbk2	or6c68	1.00
adrbk2	or6c70	1.00
adrbk2	or6c74	1.00
adrbk2	or6c75	1.00
adrbk2	or6c76	1.00
adrbk2	or6f1	1.00
adrbk2	or6k2	1.00
adrbk2	or6k3	1.00
adrbk2	or6k6	1.00
adrbk2	or6m1	1.00
adrbk2	or6n1	1.00
adrbk2	or6n2	1.00
adrbk2	or6p1	1.00
adrbk2	or6q1	1.00
adrbk2	or6s1	1.00
adrbk2	or6t1	1.00
adrbk2	or6v1	1.00
adrbk2	or6x1	1.00
adrbk2	or6y1	1.00
adrbk2	or7a10	1.00
adrbk2	or7a17	1.00
adrbk2	or7a5	1.00
adrbk2	or7c1	1.00
adrbk2	or7c2	1.00
adrbk2	or7d2	1.00
adrbk2	or7d4	1.00
adrbk2	or7e24	1.00
adrbk2	or7g1	1.00
adrbk2	or7g2	1.00
adrbk2	or7g3	1.00
adrbk2	or8a1	1.00
adrbk2	or8b12	1.00
adrbk2	or8b2	1.00
adrbk2	or8b3	1.00
adrbk2	or8b4	1.00
adrbk2	or8b8	1.00
adrbk2	or8d1	1.00
adrbk2	or8d2	1.00
adrbk2	or8d4	1.00
adrbk2	or8g1	1.00
adrbk2	or8g2	1.00
adrbk2	or8g5	1.00
adrbk2	or8h1	1.00
adrbk2	or8h2	1.00
adrbk2	or8h3	1.00
adrbk2	or8i2	1.00
adrbk2	or8j1	1.00
adrbk2	or8j3	1.00
adrbk2	or8k1	1.00
adrbk2	or8k3	1.00
adrbk2	or8k5	1.00
adrbk2	or8s1	1.00
adrbk2	or8u1	1.00
adrbk2	or8u9	1.00
adrbk2	or9a2	1.00
adrbk2	or9a4	1.00
adrbk2	or9g1	1.00
adrbk2	or9g4	1.00
adrbk2	or9i1	1.00
adrbk2	or9k2	1.00
adrbk2	or9q1	1.00
adrbk2	or9q2	1.00
adrbk2	pik3cg	0.53
adrbk2	snca	1.00
adrbk2	sstr1	1.00
adrbk2	sstr2	1.00
adrbk2	sstr3	1.00
adrbk2	sstr4	1.00
adrbk2	sstr5	1.00
adrbk2	tbxa2r	1.00
adrbk2	tmigd3	1.00
adrbk2	xcr1	1.00
adrm1	psmd11	0.97
adrm1	psmd13	0.59
adrm1	psmd14	0.59
adrm1	psmd4	0.59
adrm1	psmd8	1.00
adrm1	psme1	0.59
adsl	nt5c2	0.97
adsl	psmd14	0.95
adsl	tyms	0.97
adsl	ubc	0.98
adsl	ube2m	0.53
aebp1	cpxm2	0.89
aebp2	eed	1.00
aebp2	ezh2	1.00
aebp2	h3f3a	1.00
aebp2	hist1h1c	0.59
aebp2	hist1h3a	1.00
aebp2	hist1h4a	1.00
aebp2	hist2h3a	1.00
aebp2	hmbox1	0.59
aebp2	jarid2	0.59
aebp2	jmjd6	0.59
aebp2	myc	1.00
aebp2	rbbp4	1.00
aebp2	rbbp7	1.00
aebp2	suz12	1.00
aebp2	ubc	0.59
aes	arid3c	0.53
aes	atn1	0.59
aes	atxn1l	0.59
aes	barx2	0.53
aes	bcl6	0.59
aes	bhlhe40	0.59
aes	crebbp	1.00
aes	crx	0.59
aes	ctbp1	1.00
aes	ctbp2	1.00
aes	ctnnb1	1.00
aes	dgcr6	0.59
aes	dip2a	0.59
aes	eaf1	0.59
aes	en1	0.53
aes	en2	0.53
aes	foxg1	0.98
aes	foxp2	0.59
aes	gfi1b	0.97
aes	golga2	0.59
aes	hdac1	1.00
aes	hdac2	1.00
aes	hdac3	1.00
aes	hdac8	1.00
aes	hes6	0.53
aes	hmgb1	0.53
aes	hmgb2	0.53
aes	hmgb3	0.53
aes	hnf1a	1.00
aes	hnrnpab	0.59
aes	homez	0.59
aes	kank2	0.59
aes	l3mbtl2	0.59
aes	lbx1	0.53
aes	lef1	1.00
aes	lmo1	0.59
aes	lmo2	0.59
aes	mlx	0.59
aes	morf4l2	0.59
aes	msx1	0.53
aes	msx2	0.53
aes	nab2	0.59
aes	nlk	1.00
aes	notch2nl	0.59
aes	olig3	0.59
aes	osgin1	0.59
aes	pax3	0.97
aes	pax7	0.97
aes	prkaa1	0.59
aes	prkaa2	0.59
aes	prop1	0.59
aes	ptrh2	0.59
aes	rbm10	0.59
aes	rbpms	0.59
aes	rel	0.99
aes	rela	0.99
aes	relb	0.53
aes	runx2	0.53
aes	runx3	0.53
aes	six1	0.99
aes	six3	1.00
aes	six6	1.00
aes	skil	0.59
aes	skor1	0.53
aes	skor2	0.53
aes	smad1	1.00
aes	smad4	1.00
aes	smad5	1.00
aes	ss18	0.53
aes	ss18l1	0.53
aes	tcf7	0.53
aes	tcf7l1	1.00
aes	tcf7l2	1.00
aes	tle1	1.00
aes	tle2	1.00
aes	tle3	1.00
aes	tle4	1.00
aes	trim27	0.59
aes	tsc22d4	0.59
aes	tssk3	0.59
aes	ubc	0.59
aes	ube2i	0.53
aes	zbtb24	0.59
aes	zgpat	0.59
afap1l2	ctcf	1.00
afap1l2	egr1	1.00
afap1l2	hnf4a	1.00
afap1l2	jun	1.00
afap1l2	mef2c	1.00
afap1l2	nfkb1	1.00
afap1l2	spi1	1.00
aff1	fos	1.00
aff1	nsd1	0.59
aff1	rela	0.59
aff4	atf3	1.00
aff4	ccnt1	0.59
aff4	eaf1	0.59
aff4	eaf2	0.59
aff4	ell	0.59
aff4	ell2	0.59
aff4	ep300	1.00
aff4	mllt1	0.59
aff4	mllt3	0.59
aff4	usf1	1.00
aff4	usf2	1.00
afp	cebpa	1.00
afp	cebpb	1.00
afp	dkfzp451o0517	1.00
afp	ep300	1.00
afp	nfic	1.00
afp	tcf7l2	1.00
afp	wwtr1	1.00
afp	yap1	1.00
aga	tfap2a	1.00
agap1	arhgap1	0.95
agap1	arhgap8	0.53
agap1	mad2l1	0.53
agap11	arhgap1	0.53
agap11	arhgap8	0.53
agap2	akt1	0.95
agap2	akt2	0.95
agap2	arhgap1	0.95
agap2	arhgap8	0.53
agap2	ccnh	0.53
agap2	ccnk	0.53
agap2	crebbp	0.53
agap2	dcc	0.53
agap2	ep300	0.53
agap2	epb41l1	1.00
agap2	fyn	1.00
agap2	gli1	0.53
agap2	gli2	0.53
agap2	gli3	0.53
agap2	grm1	1.00
agap2	insr	0.53
agap2	mad2l1	0.53
agap2	neo1	0.53
agap2	ngf	1.00
agap2	ntn1	1.00
agap2	ntrk1	1.00
agap2	pik3ca	1.00
agap2	pik3cd	1.00
agap2	pik3cg	1.00
agap2	pik3r1	1.00
agap2	pik3r2	1.00
agap2	pik3r3	1.00
agap2	pik3r5	1.00
agap2	sirt2	0.53
agap2	stat5a	0.53
agap2	stat5b	0.53
agap2	stat6	0.53
agap2	unc5a	0.53
agap2	unc5b	1.00
agap2	unc5c	0.53
agap2	unc5d	0.53
agap3	akap10	0.53
agap3	akt1	0.53
agap3	akt2	0.53
agap3	akt3	0.53
agap3	arhgap1	0.95
agap3	arhgap8	0.53
agap3	cdk4	0.53
agap3	crebbp	0.53
agap3	igf1r	0.53
agap3	loc553158	0.53
agap3	mad2l1	0.53
agap3	stat5a	0.53
agap3	stat5b	0.53
agap3	stat6	0.53
agap3	ulk1	0.53
agap3	ulk2	0.53
agap3	unc5d	0.53
agap4	arhgap1	0.53
agap4	arhgap8	0.53
agap5	arhgap1	0.53
agap5	arhgap8	0.53
agap6	arhgap1	0.53
agap6	arhgap8	0.53
agap7p	arhgap1	0.53
agap7p	arhgap8	0.53
agap9	arhgap1	0.53
agap9	arhgap8	0.53
ager	app	1.00
ager	dhx9	1.00
ager	hmgb1	1.00
ager	hmgb1p1	0.53
ager	itgam	1.00
ager	itgb2	1.00
ager	mapk1	1.00
ager	mapk3	1.00
ager	myd88	1.00
ager	nck1	0.59
ager	nfkb1	1.00
ager	nfkb2	1.00
ager	rela	1.00
ager	s100a12	1.00
ager	s100b	1.00
ager	saa1	1.00
aggf1	cherp	0.59
aggf1	tnfsf12	0.59
agl	gyg1	1.00
agl	gyg2	1.00
ago1	ago2	1.00
ago1	ago3	1.00
ago1	ago4	1.00
ago1	bmi1	0.59
ago1	ctcf	1.00
ago1	dcp1a	0.59
ago1	ddx17	0.53
ago1	ddx3x	0.53
ago1	ddx3y	0.53
ago1	ddx43	0.53
ago1	ddx5	0.53
ago1	ddx53	0.53
ago1	dicer1	1.00
ago1	fubp1	0.53
ago1	fubp3	0.53
ago1	h3f3a	1.00
ago1	hist1h3a	1.00
ago1	hist1h4a	1.00
ago1	hist2h3a	1.00
ago1	hsp90aa1	0.53
ago1	hsp90ab1	0.53
ago1	ipo8	0.59
ago1	khdrbs1	0.59
ago1	khsrp	0.53
ago1	mov10	1.00
ago1	polr2a	1.00
ago1	polr2b	1.00
ago1	polr2c	1.00
ago1	polr2d	1.00
ago1	polr2e	1.00
ago1	polr2f	1.00
ago1	polr2g	1.00
ago1	polr2h	1.00
ago1	polr2i	1.00
ago1	polr2j	1.00
ago1	polr2k	1.00
ago1	polr2l	1.00
ago1	rela	0.59
ago1	tcf25	0.59
ago1	tnrc6a	1.00
ago1	tnrc6b	1.00
ago1	tnrc6c	1.00
ago1	trim32	0.53
ago1	trim71	0.98
ago1	ubb	0.53
ago1	ubc	0.99
ago1	xpo1	0.59
ago2	ago3	1.00
ago2	ago4	1.00
ago2	cnot1	0.59
ago2	cnot6	0.59
ago2	cnot6l	0.59
ago2	cnot7	0.59
ago2	cnot8	0.59
ago2	ctcf	1.00
ago2	dcp1a	0.59
ago2	ddx17	0.53
ago2	ddx20	0.59
ago2	ddx3x	0.53
ago2	ddx3y	0.53
ago2	ddx43	0.53
ago2	ddx5	0.53
ago2	ddx53	0.53
ago2	ddx6	0.59
ago2	dicer1	1.00
ago2	dkfzp434a0427	1.00
ago2	eif4ebp1	0.59
ago2	ezh2	0.59
ago2	fmr1	0.53
ago2	foxa1	1.00
ago2	fubp1	0.53
ago2	fubp3	0.53
ago2	h3f3a	1.00
ago2	hist1h3a	1.00
ago2	hist1h4a	1.00
ago2	hist2h3a	1.00
ago2	hsp90aa1	0.53
ago2	hsp90ab1	0.53
ago2	ipo8	1.00
ago2	khsrp	0.53
ago2	mov10	1.00
ago2	ndc1	1.00
ago2	nup107	1.00
ago2	nup133	1.00
ago2	nup153	1.00
ago2	nup155	1.00
ago2	nup160	1.00
ago2	nup188	1.00
ago2	nup205	1.00
ago2	nup210	1.00
ago2	nup214	1.00
ago2	nup35	1.00
ago2	nup37	1.00
ago2	nup43	1.00
ago2	nup50	1.00
ago2	nup54	1.00
ago2	nup62	1.00
ago2	nup85	1.00
ago2	nup88	1.00
ago2	nup93	1.00
ago2	nup98	1.00
ago2	nupl1	1.00
ago2	nupl2	1.00
ago2	polr2a	1.00
ago2	polr2b	1.00
ago2	polr2c	1.00
ago2	polr2d	1.00
ago2	polr2e	1.00
ago2	polr2f	1.00
ago2	polr2g	1.00
ago2	polr2h	1.00
ago2	polr2i	1.00
ago2	polr2j	1.00
ago2	polr2k	1.00
ago2	polr2l	1.00
ago2	pom121	1.00
ago2	pom121c	1.00
ago2	prkra	1.00
ago2	rad21	1.00
ago2	rae1	1.00
ago2	ran	1.00
ago2	ranbp2	1.00
ago2	seh1l	1.00
ago2	tarbp2	1.00
ago2	tbk1	0.59
ago2	tbkbp1	0.59
ago2	tcf7l2	1.00
ago2	tnrc6a	1.00
ago2	tnrc6b	1.00
ago2	tnrc6c	1.00
ago2	top2a	0.59
ago2	tpr	1.00
ago2	trim32	0.53
ago2	trim71	0.98
ago2	tsn	1.00
ago2	tsnax	1.00
ago2	ubb	0.53
ago2	ubc	0.53
ago2	xpo1	0.59
ago2	zfp36	0.59
ago3	ago4	1.00
ago3	ddx17	0.53
ago3	ddx3x	0.53
ago3	ddx3y	0.53
ago3	ddx43	0.53
ago3	ddx5	0.53
ago3	ddx53	0.53
ago3	dicer1	0.95
ago3	edc4	0.59
ago3	hsp90aa1	0.53
ago3	hsp90ab1	0.53
ago3	ipo8	0.59
ago3	khsrp	0.53
ago3	mov10	1.00
ago3	tnrc6a	1.00
ago3	tnrc6b	1.00
ago3	tnrc6c	1.00
ago3	trim32	0.53
ago3	trim71	0.98
ago3	ubb	0.53
ago3	ubc	0.53
ago4	arf4	0.59
ago4	ddx17	0.53
ago4	ddx3x	0.53
ago4	ddx3y	0.53
ago4	ddx43	0.53
ago4	ddx5	0.53
ago4	ddx53	0.53
ago4	dicer1	0.95
ago4	eef1g	0.59
ago4	eif4b	0.59
ago4	hsp90aa1	0.53
ago4	hsp90ab1	0.53
ago4	ipo8	0.59
ago4	jak1	0.59
ago4	khsrp	0.53
ago4	mov10	1.00
ago4	prdx1	0.59
ago4	rpl11	0.59
ago4	rpl24	0.59
ago4	rpl27a	0.59
ago4	rpl35	0.59
ago4	rps18	0.59
ago4	tnrc6a	1.00
ago4	tnrc6b	1.00
ago4	tnrc6c	1.00
ago4	trim21	0.59
ago4	trim32	0.53
ago4	trim71	0.98
ago4	ubb	0.53
ago4	ubc	0.99
ago4	ybx1	0.59
ago4	zfp36	0.59
agpat1	nfya	1.00
agpat1	nfyb	1.00
agpat1	ppap2a	1.00
agpat1	ppap2b	1.00
agpat1	ppap2c	1.00
agpat1	psma7	0.53
agpat1	psma8	0.53
agpat1	psmb2	0.53
agpat2	ppap2a	1.00
agpat2	ppap2b	1.00
agpat2	ppap2c	1.00
agpat2	psma7	0.53
agpat2	psma8	0.53
agpat2	psmb2	0.53
agpat3	atp5b	0.53
agpat3	etfa	0.53
agpat3	idh3a	0.53
agpat3	ppap2a	1.00
agpat3	ppap2b	1.00
agpat3	ppap2c	1.00
agpat3	psmc6	0.53
agpat3	rapgef3	0.53
agpat3	rapgef4	0.53
agpat3	ubc	0.59
agpat3	uqcrc2	0.53
agpat4	atp5b	0.53
agpat4	etfa	0.53
agpat4	idh3a	0.53
agpat4	psmc6	0.53
agpat4	rapgef3	0.53
agpat4	rapgef4	0.53
agpat4	ubc	0.59
agpat4	uqcrc2	0.53
agpat5	ubc	0.59
agpat6	mat1a	0.53
agpat6	mat2a	0.53
agpat9	mat1a	0.53
agpat9	mat2a	0.53
agpat9	ubc	0.59
agps	gnpat	1.00
agps	idh3g	0.59
agps	ubc	0.59
agr2	mef2c	1.00
agrn	apoa1	1.00
agrn	apoa2	1.00
agrn	apoa4	1.00
agrn	apob	1.00
agrn	apoc2	1.00
agrn	apoc3	1.00
